username,game_url,game_index,event_index,opportunity_cp,target_pawns,t_turns_engine,converted_actual,t_turns_actual,opponent_move_ply_index,opponent_move_san,opponent_move_uci,best_reply_san,best_reply_uci,fen_before,fen_after,pv_moves,pv_evals,eval_before,white_player,black_player,player_color,time_control,game_result,end_time
jtkms,Chess.com,22,7,140,1,31,0,,57,f6,f7f6,Nxe5,c6e5,r5k1/5ppp/1pN1p3/3pb3/1P6/P6P/2P2PP1/3R1K2 b - - 6 29,r5k1/6pp/1pN1pp2/3pb3/1P6/P6P/2P2PP1/3R1K2 w - - 0 30,c6e5|f6e5|c2c4|d5c4|d1d6|a8a3|d6b6|g8f7|b6c6|c4c3|f1e2|a3a2|e2e3|a2b2|c6c7|f7f6|c7c4|f6e7|g2g3|c3c2|e3d2|c2c1q|d2c1|b2f2|c4c7|e7d6|c7g7|e5e4|g7h7|d6d5|h7d7,-1|-5|0|7|0|5|0|1|-6|0|0|-4|-4|-3|0|-10|-9|-3|2|0|-3|0|0|0|0|0|0|0|0|-4|-2,0,jtkms,l0lito69,white,300,0-1,2026.01.05 03:55:41
jtkms,Chess.com,22,8,106,1,9,0,,73,Ke6,f7e6,Kd2,e3d2,2r5/5k1p/1p6/3pp1p1/1P4P1/P3K2P/2P5/2R5 b - - 1 37,2r5/7p/1p2k3/3pp1p1/1P4P1/P3K2P/2P5/2R5 w - - 2 38,e3d2|b6b5|c1a1|c8a8|h3h4|h7h5|g4h5|g5g4|h5h6,-56|-73|-56|-56|-44|-56|-26|-35|-25,-63,jtkms,l0lito69,white,300,0-1,2026.01.05 03:55:41
jtkms,Chess.com,22,9,102,1,3,0,,105,Qxb7+,b3b7,Kxb7,c7b7,8/1PK4p/4k3/6p1/6P1/1q6/8/8 b - - 0 53,8/1qK4p/4k3/6p1/6P1/8/8/8 w - - 0 54,c7b7|e6e5|b7c6,-833|-1418|-1320,-876,jtkms,l0lito69,white,300,0-1,2026.01.05 03:55:41
jtkms,Chess.com,23,0,408,4,21,1,45,37,c6,c7c6,Nb6+,d5b6,r4r2/1ppk4/p2b1p1p/n2Np3/7N/P1PR4/1P3PPP/5RK1 b - - 0 19,r4r2/1p1k4/p1pb1p1p/n2Np3/7N/P1PR4/1P3PPP/5RK1 w - - 0 20,d5b6|d7e6|b6a8|f8a8|f1d1|d6e7|d3d7|a5c4|d7b7|a6a5|g1f1|h6h5|b2b3|c4b2|b7e7|e6e7|d1d2|b2c4|b3c4|a8b8|h4f5,397|397|400|412|412|420|405|420|409|401|440|450|445|437|453|432|420|417|441|438|424,411,jtkms,nic961,white,3600,1-0,2026.01.05 12:54:34
jtkms,Chess.com,23,1,197,1,7,1,23,59,Rd1,d8d1,Rxd1,f1d1,3r4/1p5R/pkp5/4N3/8/b1P3P1/1n3P1P/5RK1 b - - 0 30,8/1p5R/pkp5/4N3/8/b1P3P1/1n3P1P/3r1RK1 w - - 1 31,f1d1|b2d1|e5c4|b6c5|c4a3|b7b5|h7h5,557|604|599|567|580|569|560,585,jtkms,nic961,white,3600,1-0,2026.01.05 12:54:34
jtkms,Chess.com,23,2,166,1,7,1,5,77,Ka6,a7a6,Rd8,d7d8,7b/kp1R4/2p5/p1P5/2N5/2n3P1/5P1P/6K1 b - - 1 39,7b/1p1R4/k1p5/p1P5/2N5/2n3P1/5P1P/6K1 w - - 2 40,d7d8|h8d4|d8a8|a6b5|c4a5|b7b6|c5b6,469|475|467|471|459|475|476,470,jtkms,nic961,white,3600,1-0,2026.01.05 12:54:34
jtkms,Chess.com,23,3,192,1,3,1,3,79,a4,a5a4,Rxb7,d7b7,7b/1p1R4/k1pN4/p1P5/8/2n3P1/5P1P/6K1 b - - 3 40,7b/1p1R4/k1pN4/2P5/p7/2n3P1/5P1P/6K1 w - - 0 41,d7b7|a4a3|b7b6,472|476|472,444,jtkms,nic961,white,3600,1-0,2026.01.05 12:54:34
jtkms,Chess.com,23,4,173,1,11,1,9,97,Bxc5,d4c5,Rxc5+,c8c5,2R5/8/8/1kP4P/3b4/2n3P1/5P2/6K1 b - - 2 49,2R5/8/8/1kb4P/8/2n3P1/5P2/6K1 w - - 0 50,c8c5|b5c5|h5h6|c3e2|g1g2|c5c4|h6h7|c4d3|h7h8q|e2d4|h8d4,774|732|686|739|762|792|742|809|844|926|817,734,jtkms,nic961,white,3600,1-0,2026.01.05 12:54:34
jtkms,Chess.com,23,5,371,3,7,1,5,117,Nxf4,e6f4,g7,g6g7,8/8/4n1PR/2k5/5P2/8/7K/8 b - - 0 59,8/8/6PR/2k5/5n2/8/7K/8 w - - 0 60,g6g7|f4e2|h6f6|c5d4|g7g8q|d4c5|g8g5,1152|1019|10000|10000|10000|10000|10000,1064,jtkms,nic961,white,3600,1-0,2026.01.05 12:54:34
jtkms,Chess.com,24,0,226,2,31,0,,21,f5,f7f5,Ng5,f3g5,r2q1rk1/pbpnppbp/1p1p2p1/3P4/4P3/2PBBN2/PP3PPP/R2Q1RK1 b - - 0 11,r2q1rk1/pbpnp1bp/1p1p2p1/3P1p2/4P3/2PBBN2/PP3PPP/R2Q1RK1 w - - 0 12,f3g5|f5e4|d3e4|f8f6|d1g4|d7c5|e3c5|b6c5|g4h4|h7h5|a1e1|b7c8|h4g3|a8b8|b2b3|d8f8|e4d3|g7h6|g5e4|f6f5|g3g6|f8g7|g6g7|h6g7|e4g3|f5d5|d3c4|e7e6|c4d5|e6d5|g3h5,217|216|233|217|219|218|208|209|215|204|220|220|200|225|219|222|206|223|223|197|218|220|243|195|223|237|250|248|219|257|238,219,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,1,134,1,13,0,,23,e5,e7e5,dxe6,d5e6,r2q1rk1/pbpnp1bp/1p1p2p1/3P1p2/3BP3/2PB1N2/PP3PPP/R2Q1RK1 b - - 1 12,r2q1rk1/pbpn2bp/1p1p2p1/3Ppp2/3BP3/2PB1N2/PP3PPP/R2Q1RK1 w - e6 0 13,d5e6|f5e4|d3c4|d6d5|d4g7|g8g7|c4d5|b7d5|d1d5|e4f3|e6d7|d8f6|f1d1,122|117|112|147|141|139|142|138|136|155|135|118|111,111,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,2,188,1,7,0,,39,Rc8,d8c8,Ng5,f3g5,3r1rk1/pbq3bp/1p1p1np1/3Pp3/QBP1Pp2/3B1N2/P4PPP/1R3RK1 b - - 5 20,2r2rk1/pbq3bp/1p1p1np1/3Pp3/QBP1Pp2/3B1N2/P4PPP/1R3RK1 w - - 6 21,f3g5|f8e8|f2f3|c8d8|a4a7|g7f8|b4a5,209|204|222|238|204|259|234,206,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,3,141,1,5,0,,47,Qc7,c5c7,Ng5,f3g5,2r2rk1/pb4bp/1p1p2p1/2qPp3/2P1Pp2/1RQB1N2/P4PPP/5RK1 b - - 1 24,2r2rk1/pbq3bp/1p1p2p1/3Pp3/2P1Pp2/1RQB1N2/P4PPP/5RK1 w - - 2 25,f3g5|b7d5|e4d5|e5e4|c3e1,100|103|97|106|112,112,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,4,146,1,5,0,,49,a5,a7a5,Ng5,f3g5,2r2rk1/pbq3bp/1p1p2p1/3Pp3/2P1Pp2/R1QB1N2/P4PPP/5RK1 b - - 3 25,2r2rk1/1bq3bp/1p1p2p1/p2Pp3/2P1Pp2/R1QB1N2/P4PPP/5RK1 w - - 0 26,f3g5|b7d5|e4d5|e5e4|c3e1,109|111|110|97|109,91,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,5,267,2,35,0,,53,Ra8,c8a8,Rfb1,f1b1,2r2rk1/1bq4p/1p1p1bp1/p2Pp3/P1P1Pp2/1RQB1N2/5PPP/5RK1 b - - 0 27,r4rk1/1bq4p/1p1p1bp1/p2Pp3/P1P1Pp2/1RQB1N2/5PPP/5RK1 w - - 1 28,f1b1|g6g5|c4c5|c7c5|c3c5|d6c5|b3b6|b7c8|f3d2|g5g4|d3b5|f4f3|d5d6|c8e6|d6d7|g8f7|b5c4|e6c4|d2c4|h7h5|g2f3|a8d8|b1d1|g4f3|g1f1|f7g7|b6b3|f6g5|c4e5|d8b8|b3b8|f8b8|e5f3|g5f6|d1d5,252|270|262|262|273|267|274|269|272|275|275|309|302|308|291|319|309|314|331|364|399|404|380|368|383|384|405|411|417|424|419|418|413|432|438,267,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,6,122,1,17,0,,57,Rb8,a8b8,c5,c4c5,r1b2rk1/2q4p/1p1p1bp1/p2Pp3/P1P1Pp2/1Q1B1N2/5PPP/1R3RK1 b - - 4 29,1rb2rk1/2q4p/1p1p1bp1/p2Pp3/P1P1Pp2/1Q1B1N2/5PPP/1R3RK1 w - - 5 30,c4c5|g6g5|c5d6|c7d6|f3d2|c8d7|d3b5|d7b5|b3b5|f8c8|d2c4|d6c5|c4b6|c5b5|b1b5|c8c3|b6d7,195|202|202|197|185|195|169|195|181|190|181|208|239|196|224|202|240,200,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,24,7,369,3,5,0,,81,Rc8,b8c8,Ba6,d3a6,1r4k1/2P4p/1p1p2p1/p2Pp3/P3Pr2/3BKp2/2Q2PqP/1R6 b - - 0 41,2r3k1/2P4p/1p1p2p1/p2Pp3/P3Pr2/3BKp2/2Q2PqP/1R6 w - - 1 42,d3a6|f4e4|c2e4|g2g5|e3d3,112|117|121|112|110,126,jtkms,Shelbyblue17,white,300,0-1,2026.01.06 03:22:25
jtkms,Chess.com,26,0,105,1,31,1,11,32,Qe2,f3e2,Rc8,a8c8,r2q1rk1/3n1pbp/p2p1np1/1p1Pp3/1P2P3/2N1BQ1P/P1B2PP1/3RR1K1 w - - 1 17,r2q1rk1/3n1pbp/p2p1np1/1p1Pp3/1P2P3/2N1B2P/P1B1QPP1/3RR1K1 b - - 2 17,a8c8|e3d2|f6h5|a2a4|h5f4|e2f3|c8c4|c2b1|c4b4|c3b5|b4b1|d1b1|a6b5|b1b5|d7c5|a4a5|f7f5|e4f5|g6f5|e1b1|c5e4|d2f4|e5f4|f3h5|d8c7|b5b7|c7c5|b7g7|g8g7|b1b7|g7f6,28|36|21|21|23|15|21|-14|0|0|10|0|0|1|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|7|0,38,HarryWeller,jtkms,black,3600,0-1,2026.01.07 11:58:41
jtkms,Chess.com,26,1,257,2,17,1,39,34,Qd2,e2d2,Qc7,d8c7,2rq1rk1/3n1pbp/p2p1np1/1p1Pp3/1P2P3/2N1B2P/P1B1QPP1/3RR1K1 w - - 3 18,2rq1rk1/3n1pbp/p2p1np1/1p1Pp3/1P2P3/2N1B2P/P1BQ1PP1/3RR1K1 b - - 4 18,d8c7|c3b5|c7c2|b5d6|c2d2|d1d2|c8c3|d2d1|f8b8|d1c1|c3a3|c1c7|g7f8|d6c4|a3a2|e1c1|f8b4,-247|-235|-218|-236|-235|-248|-233|-248|-244|-240|-222|-223|-218|-252|-225|-229|-260,-241,HarryWeller,jtkms,black,3600,0-1,2026.01.07 11:58:41
jtkms,Chess.com,26,2,140,1,3,1,3,70,Rac1,a1c1,Rxa2,c2a2,5rk1/5p1p/p2p2p1/1p1Pb3/4P1B1/7P/P1r3P1/R4R1K w - - 4 36,5rk1/5p1p/p2p2p1/1p1Pb3/4P1B1/7P/P1r3P1/2R2R1K b - - 5 36,c2a2|c1c7|b5b4,-498|-482|-495,-482,HarryWeller,jtkms,black,3600,0-1,2026.01.07 11:58:41
jtkms,Chess.com,26,3,193,1,13,0,,76,Rxa6,c6a6,Be5,a1e5,5rk1/5p1p/p1Rp2p1/1p1P4/4P1B1/7P/6P1/b6K w - - 0 39,5rk1/5p1p/R2p2p1/1p1P4/4P1B1/7P/6P1/b6K b - - 0 39,a1e5|g4d7|b5b4|d7a4|f8c8|g2g3|c8c3|a6b6|c3g3|b6b4|g3h3|h1g2|h3h4,-333|-315|-407|-457|-462|-476|-496|-465|-459|-447|-493|-455|-449,-323,HarryWeller,jtkms,black,3600,0-1,2026.01.07 11:58:41
jtkms,Chess.com,26,4,393,3,27,0,,80,Bd7,g4d7,b4,b5b4,1r4k1/5p1p/3R2p1/1p1P4/4P1B1/2b4P/6P1/7K w - - 1 41,1r4k1/3B1p1p/3R2p1/1p1P4/4P3/2b4P/6P1/7K b - - 2 41,b5b4|g2g4|c3e5|d6a6|b4b3|d7a4|b3b2|a4c2|b2b1q|c2b1|b8b1|h1g2|b1a1|a6c6|g8f8|h3h4|a1a3|g4g5|f8e7|c6b6|a3g3|g2f2|g3g4|f2f3|g4h4|b6a6|h4h3,-409|-413|-430|-388|-409|-395|-403|-392|-400|-394|-382|-400|-401|-392|-407|-404|-420|-432|-426|-434|-408|-412|-434|-434|-413|-426|-463,-401,HarryWeller,jtkms,black,3600,0-1,2026.01.07 11:58:41
jtkms,Chess.com,26,5,320,3,3,0,,82,Rf6,d6f6,Bxf6,c3f6,1r4k1/3B1p1p/3R2p1/3P4/1p2P3/2b4P/6P1/7K w - - 0 42,1r4k1/3B1p1p/5Rp1/3P4/1p2P3/2b4P/6P1/7K b - - 1 42,c3f6|d7a4|b4b3,-739|-731|-784,-747,HarryWeller,jtkms,black,3600,0-1,2026.01.07 11:58:41
jtkms,Chess.com,27,0,156,1,11,1,21,17,b5,b7b5,a4,a2a4,r1bqk2r/pp2bppp/2n2n2/3p4/2pP4/1PP2N2/P3BPPP/RNBQR1K1 b kq - 0 9,r1bqk2r/p3bppp/2n2n2/1p1p4/2pP4/1PP2N2/P3BPPP/RNBQR1K1 w kq - 0 10,a2a4|b5b4|f3e5|c6e5|d4e5|f6e4|b3c4|e4f2|g1f2|e7c5|f2g3,165|137|189|142|165|202|154|190|193|180|213,159,jtkms,RichylRich,white,3600,0-1,2026.01.08 12:51:58
jtkms,Chess.com,28,0,415,4,19,1,27,40,Qd3,f3d3,Nf4,d5f4,2r2rk1/p5bp/1p2R1p1/3np3/2P1P3/1P3Q1P/P4PP1/5RK1 w - - 3 21,2r2rk1/p5bp/1p2R1p1/3np3/2P1P3/1P1Q3P/P4PP1/5RK1 b - - 4 21,d5f4|d3d7|f8d8|d7a7|f4e6|a7b6|g8f7|b6a7|c8c7|a7a5|f7f6|a5c3|d8d4|c3f3|f6e7|b3b4|c7c4|f1b1|g7f8,164|151|165|167|171|158|157|176|156|155|152|165|162|137|151|139|126|138|138,142,lucas12371,jtkms,black,3600,0-1,2026.01.09 13:33:33
jtkms,Chess.com,28,1,309,3,7,1,23,44,Qc6,d6c6,Ne2+,f4e2,3r1rk1/p5bp/1p1QR1p1/4p3/2P1Pn2/1P5P/P4PP1/5RK1 w - - 7 23,3r1rk1/p5bp/1pQ1R1p1/4p3/2P1Pn2/1P5P/P4PP1/5RK1 b - - 8 23,f4e2|g1h2|e2d4|c6c7|d4e6|c7a7|d8b8,118|107|120|117|112|113|106,119,lucas12371,jtkms,black,3600,0-1,2026.01.09 13:33:33
jtkms,Chess.com,28,2,885,8,37,1,27,60,Re2,e1e2,Rd1+,d8d1,3rr2k/2Q4p/1p4p1/p7/2P1P3/1Pb4P/P4PP1/4R1K1 w - - 5 31,3rr2k/2Q4p/1p4p1/p7/2P1P3/1Pb4P/P3RPP1/6K1 b - - 6 31,d8d1|g1h2|c3e5|c7e5|e8e5|f2f4|e5e8|e4e5|d1d4|h2g3|h8g7|e2e3|e8f8|g3h2|g7f7|h2g3|f7e7|e3f3|d4d2|f3f1|d2a2|f1c1|f8c8|c1b1|a2d2|g3g4|c8d8|g4f3|d2d1|b1b2|d8d2|b2d2|d1d2|f3e4|d2g2|c4c5|b6c5,-461|-453|-445|-434|-454|-451|-458|-455|-465|-451|-450|-462|-471|-493|-472|-514|-493|-492|-494|-516|-474|-490|-501|-512|-504|-488|-509|-659|-617|-679|-683|-640|-664|-693|-695|-708|-693,-449,lucas12371,jtkms,black,3600,0-1,2026.01.09 13:33:33
jtkms,Chess.com,28,3,129,1,7,1,9,78,Kg5,h4g5,h6+,h7h6,8/6kp/1p4p1/p3P3/2P2PPK/1P5P/r7/8 w - - 1 40,8/6kp/1p4p1/p3P1K1/2P2PP1/1P5P/r7/8 b - - 2 40,h7h6|g5h4|a2g2|c4c5|b6c5|e5e6|g7f6,-609|-610|-643|-691|-677|-737|-1100,-665,lucas12371,jtkms,black,3600,0-1,2026.01.09 13:33:33
jtkms,Chess.com,29,0,177,1,31,0,,36,f4,f2f4,Rab8,a8b8,r4rk1/3q1pbp/b2p1np1/p2Pp3/p3P1P1/P3Q2P/1PBBNP2/R4RK1 w - - 2 19,r4rk1/3q1pbp/b2p1np1/p2Pp3/p3PPP1/P3Q2P/1PBBN3/R4RK1 b - - 0 19,a8b8|d2c3|e5f4|f1f4|d7e7|a1d1|a6e2|e3e2|f6d7|c3g7|g8g7|c2a4|e7e5|e2e3|d7c5|b2b3|f7f5|d1f1|c5e4|f1c1|b8c8|a4c6|h7h5|g4g5|c8b8|c1b1|e4g5|e3e5|d6e5|f4a4|g5h3,-120|-127|-144|-126|-134|-133|-146|-129|-155|-164|-149|-147|-175|-166|-140|-160|-169|-160|-168|-170|-249|-235|-249|-242|-252|-244|-268|-256|-252|-250|-238,-103,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,1,215,2,27,0,,40,Bc3,d2c3,exf4,e5f4,1r3rk1/3q1pbp/3p1np1/p2Pp3/p3PPP1/P6P/1PBBQ3/R4RK1 w - - 1 21,1r3rk1/3q1pbp/3p1np1/p2Pp3/p3PPP1/P1B4P/1PB1Q3/R4RK1 b - - 2 21,e5f4|e2d2|d7a7|g1g2|g6g5|d2d3|f8c8|a1e1|a7c5|f1f3|b8b2|c3b2|c5c2|d3c2|c8c2|f3f2|c2f2|g2f2|f6g4|h3g4|g7b2|f2f3|g8g7|e1b1|b2a3|b1a1|a3b4,-122|-139|-135|-121|-137|-122|-133|-118|-134|-141|-142|-147|-135|-140|-133|-168|-118|-172|-153|-202|-126|-137|-140|-146|-192|-123|-143,-129,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,2,100,1,5,1,5,44,Bxf6,c3f6,Bxf6,g7f6,1r3rk1/3q1pb1/3p1np1/p2P3p/p3PRP1/P1B4P/1PB1Q3/R5K1 w - - 0 23,1r3rk1/3q1pb1/3p1Bp1/p2P3p/p3PRP1/P6P/1PB1Q3/R5K1 b - - 0 23,g7f6|f4f6|b8b2|f6f2|d7e7,244|250|240|216|240,236,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,3,168,1,15,0,,50,Kh1,g1h1,Rc8,f8c8,5rk1/q4p2/3p1Rp1/p2P3p/p3P1P1/P6P/1rB5/R2Q2K1 w - - 2 26,5rk1/q4p2/3p1Rp1/p2P3p/p3P1P1/P6P/1rB5/R2Q3K b - - 3 26,f8c8|a1c1|a7e3|f6f3|e3g5|f3f2|c8c3|d1f1|h5g4|h3g4|b2a2|f2h2|g5g4|e4e5|g4g5,-134|-129|-169|-145|-137|-159|-130|-173|-192|-190|-200|-196|-237|-199|-194,-117,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,4,345,3,11,0,,52,Bxa4,c2a4,Qe3,c5e3,5rk1/5p2/3p1Rp1/p1qP3p/p3P1P1/P6P/1rB5/R2Q3K w - - 4 27,5rk1/5p2/3p1Rp1/p1qP3p/B3P1P1/P6P/1r6/R2Q3K b - - 0 27,c5e3|f6f3|e3e4|d1d3|e4e5|a4c2|b2c2|d3c2|e5a1|h1g2|h5g4,-351|-384|-385|-391|-387|-426|-383|-373|-377|-378|-381,-335,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,5,548,5,9,0,,58,Rxd6,f6d6,Rc3,c8c3,2r3k1/5p2/3p1Rp1/p2P3p/B3P1P1/P5QP/1r1q4/R6K w - - 5 30,2r3k1/5p2/3R2p1/p2P3p/B3P1P1/P5QP/1r1q4/R6K b - - 0 30,c8c3|d6d8|g8h7|a1d1|c3g3|d1d2|b2d2|d8d7|h7g7,-515|-535|-551|-541|-517|-529|-533|-532|-527,-505,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,6,519,5,29,0,,70,Rh8+,d8h8,Kg5,h6g5,3R4/5p2/6pk/p2P3p/B1q1P1P1/P6P/4r3/Q6K w - - 8 36,7R/5p2/6pk/p2P3p/B1q1P1P1/P6P/4r3/Q6K b - - 9 36,h6g5|a1e5|f7f5|h8h5|g6h5|e5f5|g5h4|f5h5|h4g3|h5e5|g3h3|e5h5|h3g3|h5e5|g3h3|e5h5|h3g3|h5e5|g3f2|e5f4|f2e1|a4b5|c4e4|f4e4|e2e4|h1g2|e4g4|g2f3|g4d4,-25|-23|-36|-21|-19|-19|-26|-22|-20|-26|-17|-21|-13|-20|-24|-22|-28|-35|-42|-28|-25|-27|-28|-31|-42|-32|-39|-40|-31,-14,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
jtkms,Chess.com,29,7,476,4,9,0,,72,h4+,h3h4,Kxh4,g5h4,7R/5p2/6p1/p2P2kp/B1q1P1P1/P6P/4r3/Q6K w - - 10 37,7R/5p2/6p1/p2P2kp/B1q1P1PP/P7/4r3/Q6K b - - 0 37,g5h4|a1f6|h4g3|f6e5|g3h3|h8h5|g6h5|e5h5|h3g3,-356|-478|-543|-455|-538|-390|-445|-466|-480,-396,Bruno76767676,jtkms,black,3600,1-0,2026.01.10 13:24:53
