username,game_url,game_index,event_index,opportunity_kind,opportunity_cp,mate_in,target_pawns,t_turns_engine,converted_actual,t_turns_actual,opponent_move_ply_index,opponent_move_san,opponent_move_uci,best_reply_san,best_reply_uci,fen_before,fen_after,pv_moves,pv_evals,eval_before,white_player,black_player,player_color,time_control,game_result,end_time,converted_by_resignation,excluded_overlap,overlap_owner_ply,overlap_owner_event
k2f4x,https://www.chess.com/game/live/147818297216,78,0,cp,531,,5,15,0,,4,Ba6,f1a6,Bxa6,b7a6,rn1qkbnr/pbpppppp/1p6/8/4P3/5P2/PPPP2PP/RNBQKBNR w KQkq - 1 3,rn1qkbnr/pbpppppp/Bp6/8/4P3/5P2/PPPP2PP/RNBQK1NR b KQkq - 2 3,b7a6|d2d4|e7e6|g1e2|g8f6|c2c4|d7d6|d4d5|f8e7|e2d4|e8g8|b1c3|a6c4|c1e3|e6d5,-467|-467|-456|-454|-455|-439|-449|-433|-433|-444|-448|-433|-425|-414|-423,-45,Aleksei_123,k2f4x,black,180,0-1,2026.01.10 05:41:49,0,0,,
k2f4x,https://www.chess.com/game/live/147790314640,73,0,cp,115,,1,1,1,1,1,e5,e7e5,dxe5,d4e5,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,rnbqkbnr/pppp1ppp/8/4p3/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d4e5,143,24,k2f4x,karmadestruction,white,180,0-1,2026.01.09 14:11:37,0,0,,
k2f4x,https://www.chess.com/game/live/147790314640,73,1,cp,119,,1,17,0,,21,Nd4,c6d4,Nd5,c3d5,2kr2nr/pppbqppp/2n5/2b1P3/5P2/P1N3P1/1PPB2BP/R2QK1NR b KQ - 2 11,2kr2nr/pppbqppp/8/2b1P3/3n1P2/P1N3P1/1PPB2BP/R2QK1NR w KQ - 3 12,c3d5|e7f8|d2e3|d4f5|e3c5|f8c5|d1d3|g8h6|b2b4|c5d4|e1c1|d4d3|d1d3|h6g4|g2h3|g4f2|h3f5,110|101|115|110|119|106|117|113|101|114|124|133|105|116|109|118|114,-28,k2f4x,karmadestruction,white,180,0-1,2026.01.09 14:11:37,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,0,cp,114,,1,27,0,,13,a6,a7a6,Nf3,g1f3,rnbq1rk1/pp2ppbp/2pp1np1/8/2PPPP2/2N3P1/PP4BP/R1BQK1NR b KQ - 2 7,rnbq1rk1/1p2ppbp/p1pp1np1/8/2PPPP2/2N3P1/PP4BP/R1BQK1NR w KQ - 0 8,g1f3|f6d7|c1e3|c6c5|e1g1|b8c6|a1c1|a8b8|d4c5|d7c5|e4e5|b7b6|f1f2|d6e5|f2d2|d8e8|f3e5|c6e5|f4e5|a6a5|d1e2|g7e5|c3d5|e5d6|e3h6|c8b7|h6f8,75|82|67|59|64|65|62|54|77|65|66|75|100|93|89|92|88|95|83|102|83|81|98|71|94|96|100,-66,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,1,cp,133,,1,27,0,,25,Nd7,b8d7,Ba3,c1a3,rn2nrk1/1p2ppbp/p1p3p1/4P3/2P2P2/1PN2NP1/P6P/R1BK3R b - - 0 13,r3nrk1/1p1nppbp/p1p3p1/4P3/2P2P2/1PN2NP1/P6P/R1BK3R w - - 1 14,c1a3|e8d6|d1c2|d6f5|h1e1|h7h5|c3e4|f8e8|a1d1|d7f8|a3c5|b7b5|a2a4|b5c4|b3c4|a6a5|c5b6|f8e6|c4c5|f7f6|e5f6|g7f6|c2d3|a8b8|e4d2|e8d8|b6d8,160|172|176|187|170|194|160|171|169|170|160|167|159|161|168|167|178|168|179|184|171|196|190|166|179|205|216,44,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,1,13,0
k2f4x,https://www.chess.com/game/live/147796094220,74,2,cp,257,,2,1,1,1,39,Bxc3+,g7c3,Kxc3,b2c3,r4rk1/1pn1p1bp/p1p1P1p1/2P2p2/1P3P2/2N2NP1/PK5P/R3R3 b - - 0 20,r4rk1/1pn1p2p/p1p1P1p1/2P2p2/1P3P2/2b2NP1/PK5P/R3R3 w - - 0 21,b2c3,-44,-289,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,1,13,0
k2f4x,https://www.chess.com/game/live/147796094220,74,3,cp,115,,1,33,0,,43,Rac8,a8c8,Ne5,f3e5,r4rk1/1p2p2p/p1p1P1p1/2Pn1p2/1PK2P2/5NP1/P6P/R3R3 b - - 2 22,2r2rk1/1p2p2p/p1p1P1p1/2Pn1p2/1PK2P2/5NP1/P6P/R3R3 w - - 3 23,f3e5|f8d8|e5f7|d8e8|a1d1|b7b5|c4b3|g8g7|f7e5|e8d8|h2h4|c8c7|e5c6|c7c6|e1e5|g7f6|e5d5|d8d5|d1d5|c6e6|a2a3|f6f7|d5d8|e6e2|b3c3|f7e6|c3d3|e2e1|d3d2|e1e4|d8a8|e6d5|a8a6,120|130|154|117|122|134|138|135|130|128|124|136|133|134|141|142|165|144|149|135|138|130|147|177|173|145|152|153|156|175|216|196|210,23,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,4,cp,124,,1,1,0,,45,b6,b7b6,cxb6,c5b6,2r2rk1/1p2p2p/p1p1P1p1/2Pn1p2/1PK2P2/5NP1/P6P/2R1R3 b - - 4 23,2r2rk1/4p2p/ppp1P1p1/2Pn1p2/1PK2P2/5NP1/P6P/2R1R3 w - - 0 24,c5b6,199,60,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,1,43,3
k2f4x,https://www.chess.com/game/live/147796094220,74,5,cp,651,,6,23,1,17,83,Rb2,b4b2,Rxb2,c2b2,6k1/2r1p2p/2P1P1p1/3K4/1r3Pp1/p5P1/2R4P/2R5 b - - 3 42,6k1/2r1p2p/2P1P1p1/3K4/5Pp1/p5P1/1rR4P/2R5 w - - 4 43,c2b2|a3b2|c1b1|g8g7|b1b2|c7c8|b2b7|g7f6|c6c7|h7h6|d5c6|f6e6|b7b8|c8c7|c6c7|e6f5|c7d7|f5e4|d7e7|h6h5|e7f6|h5h4|f6g6,627|598|625|629|585|625|649|592|607|643|647|675|712|668|694|692|707|831|933|1123|991|1011|1049,-24,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,6,cp,338,,3,1,1,1,99,Rxe6,d6e6,c8=Q+,c7c8q,6k1/1KP1p2p/3rP1p1/8/5Pp1/6P1/1R5P/8 b - - 2 50,6k1/1KP1p2p/4r1p1/8/5Pp1/6P1/1R5P/8 w - - 0 51,c7c8q,985,943,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,7,cp,103,,1,7,1,7,105,Rd7+,d6d7,Ka6,b7a6,8/1K2pk1p/1R1r2p1/8/5Pp1/6P1/2Q4P/8 b - - 4 53,8/1K1rpk1p/1R4p1/8/5Pp1/6P1/2Q4P/8 w - - 5 54,b7a6|d7d8|f4f5|g6f5|c2f5|f7g7|f5g4,718|727|724|731|744|729|757,716,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,8,mate,,7,0,15,1,11,107,Rd5,d7d5,Qc4,c2c4,8/3rpk1p/KR4p1/8/5Pp1/6P1/2Q4P/8 b - - 6 54,8/4pk1p/KR4p1/3r4/5Pp1/6P1/2Q4P/8 w - - 7 55,c2c4|e7e6|c4c7|f7f6|c7c3|f6f5|c3e1|d5a5|a6a5|f5f6|e1c3|f6e7|c3g7|e7d8|b6b8,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,718,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,9,mate,,6,0,13,1,9,109,e6,e7e6,Qc7+,c4c7,8/4pk1p/KR4p1/3r4/2Q2Pp1/6P1/7P/8 b - - 8 55,8/5k1p/KR2p1p1/3r4/2Q2Pp1/6P1/7P/8 w - - 0 56,c4c7|f7f6|c7c3|f6f5|c3e1|d5a5|a6a5|f5f6|e1c3|f6e7|c3g7|e7d8|b6b8,0|0|0|0|0|0|0|0|0|0|0|0|0,0,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,10,mate,,4,0,7,1,7,111,Rd1,d5d1,Rb7+,b6b7,8/5k1p/KRQ1p1p1/3r4/5Pp1/6P1/7P/8 b - - 1 56,8/5k1p/KRQ1p1p1/8/5Pp1/6P1/7P/3r4 w - - 2 57,b6b7|f7f6|c6c3|d1d4|c3d4|f6f5|b7f7,0|0|0|0|0|0|0,0,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,11,mate,,5,0,9,1,5,113,Kg7,f7g7,Qe7+,e6e7,8/5k1p/KR2Q1p1/8/5Pp1/6P1/7P/3r4 b - - 0 57,8/6kp/KR2Q1p1/8/5Pp1/6P1/7P/3r4 w - - 1 58,e6e7|g7h6|e7f8|h6h5|b6b5|d1d5|b5d5|g6g5|d5g5,0|0|0|0|0|0|0|0|0,0,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,12,mate,,4,0,7,1,3,115,Kh6,g7h6,Qe5,e6e5,8/1R4kp/K3Q1p1/8/5Pp1/6P1/7P/3r4 b - - 2 58,8/1R5p/K3Q1pk/8/5Pp1/6P1/7P/3r4 w - - 3 59,e6e5|d1a1|e5a1|g6g5|a1f6|h6h5|b7h7,0|0|0|0|0|0|0,0,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147796094220,74,13,mate,,1,0,1,1,1,117,Rh1,d1h1,Qg5#,e5g5,8/1R5p/K5pk/4Q3/5Pp1/6P1/7P/3r4 b - - 4 59,8/1R5p/K5pk/4Q3/5Pp1/6P1/7P/7r w - - 5 60,e5g5,0,0,k2f4x,vasili1973,white,180,1-0,2026.01.09 16:35:57,0,0,,
k2f4x,https://www.chess.com/game/live/147818529146,81,0,cp,100,,1,1,1,1,13,Qxd1+,d8d1,Rxd1,a1d1,rnbq1rk1/ppp1ppbp/5np1/4P1B1/2P5/2N5/PP3PPP/R2QKBNR b KQ - 0 7,rnb2rk1/ppp1ppbp/5np1/4P1B1/2P5/2N5/PP3PPP/R2qKBNR w KQ - 0 8,a1d1,-19,-111,k2f4x,gouagoua,white,180,0-1,2026.01.10 05:52:44,0,0,,
k2f4x,https://www.chess.com/game/live/147818529146,81,1,cp,414,,4,3,1,3,17,e6,e7e6,Nxc7,d5c7,rnb2rk1/pppnppbp/6p1/3NP1B1/2P5/8/PP3PPP/3RKBNR b K - 2 9,rnb2rk1/pppn1pbp/4p1p1/3NP1B1/2P5/8/PP3PPP/3RKBNR w K - 0 10,d5c7|b8a6|c7a8,376|369|379,-53,k2f4x,gouagoua,white,180,0-1,2026.01.10 05:52:44,0,0,,
k2f4x,https://www.chess.com/game/live/147818529146,81,2,cp,109,,1,7,0,,27,Nc6,e5c6,Bd3,f1d3,2b2rk1/5pbp/np2p1p1/4n3/2P2B2/1P6/P4PPP/3RKBNR b K - 0 14,2b2rk1/5pbp/npn1p1p1/8/2P2B2/1P6/P4PPP/3RKBNR w K - 1 15,f1d3|a6b4|d3b1|c6d4|f4d6|b4c2|b1c2,325|334|342|351|351|394|362,226,k2f4x,gouagoua,white,180,0-1,2026.01.10 05:52:44,0,0,,
k2f4x,https://www.chess.com/game/live/147818529146,81,3,cp,206,,2,3,0,,33,Nxa3,c2a3,Bd6,f4d6,2b2rk1/5pbp/np2p1p1/8/2P2B2/PP6/2n1BPPP/3R1KNR b - - 2 17,2b2rk1/5pbp/np2p1p1/8/2P2B2/nP6/4BPPP/3R1KNR w - - 0 18,f4d6|a6c5|d6f8,370|388|386,166,k2f4x,gouagoua,white,180,0-1,2026.01.10 05:52:44,0,1,27,2
k2f4x,https://www.chess.com/game/live/147818529146,81,4,cp,171,,1,3,1,5,39,Ba6,c8a6,Rd6,d1d6,2b2rk1/5pbp/1p2p1p1/8/1nP2B2/1P3NP1/2n1BPKP/3R3R b - - 2 20,5rk1/5pbp/bp2p1p1/8/1nP2B2/1P3NP1/2n1BPKP/3R3R w - - 3 21,d1d6|a6b7|d6b6,331|319|349,135,k2f4x,gouagoua,white,180,0-1,2026.01.10 05:52:44,0,0,,
k2f4x,https://www.chess.com/game/live/147818529146,81,5,cp,220,,2,33,0,,53,Nb4,d5b4,Rc7,c2c7,5rk1/1b3pbp/4p1p1/1P1n4/8/1P3NP1/2R1BP1P/3R2K1 b - - 8 27,5rk1/1b3pbp/4p1p1/1P6/1n6/1P3NP1/2R1BP1P/3R2K1 w - - 9 28,c2c7|b7d5|b5b6|f8b8|b6b7|d5b7|d1d7|b7d5|d7f7|g7c3|e2c4|d5c4|b3c4|h7h6|f7d7|b4a6|c7c6|b8a8|g1g2|g6g5|c6e6|g8f8|e6e3|a6c5|d7d5|c5a4|f3d4|c3d4|d5d4|a4c5|d4d6|a8c8|d6h6,425|401|412|418|435|394|416|460|476|480|476|483|484|508|501|506|517|541|531|557|541|537|546|535|534|535|543|552|553|549|555|549|550,176,k2f4x,gouagoua,white,180,0-1,2026.01.10 05:52:44,0,0,,
k2f4x,https://www.chess.com/game/live/147796331204,76,0,cp,102,,1,3,1,13,7,e5,e7e5,dxe5,d4e5,r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2N3P1/PPP1PPBP/R1BQK1NR b KQkq - 2 4,r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P4/2N3P1/PPP1PPBP/R1BQK1NR w KQkq - 0 5,d4e5|c6e5|c3d5,87|89|69,-12,k2f4x,sar1st,white,180,0-1,2026.01.09 16:41:45,0,0,,
k2f4x,https://www.chess.com/game/live/147796331204,76,1,cp,102,,1,7,1,1,19,d3,d4d3,Bxe5,f4e5,r2qk2r/ppp1bp1p/5p2/4nb2/3p1B2/4P1P1/PPP2PBP/R2QK1NR b KQkq - 0 10,r2qk2r/ppp1bp1p/5p2/4nb2/5B2/3pP1P1/PPP2PBP/R2QK1NR w KQkq - 0 11,f4e5|f6e5|e3e4|f5e6|d1d3|d8d3|c2d3,28|0|6|11|21|23|17,-99,k2f4x,sar1st,white,180,0-1,2026.01.09 16:41:45,0,0,,
k2f4x,https://www.chess.com/game/live/147796331204,76,2,cp,161,,1,23,0,,21,Rb8,a8b8,Bxe5,f4e5,r2qk2r/pBp1bp1p/5p2/4nb2/5B2/3pP1P1/PPP2P1P/R2QK1NR b KQkq - 0 11,1r1qk2r/pBp1bp1p/5p2/4nb2/5B2/3pP1P1/PPP2P1P/R2QK1NR w KQk - 1 12,f4e5|f6e5|d1f3|d3d2|e1d1|f5e6|b7c6|e8f8|b2b3|d8d6|g1e2|h7h5|a1b1|h8h6|h2h3|f7f5|e2c3|f8g7|c6a4|e6c8|h1h2|c8b7|f3f5,-148|-151|-172|-174|-166|-172|-154|-188|-178|-168|-162|-163|-151|-172|-188|-201|-178|-189|-188|-201|-250|-253|-208,-310,k2f4x,sar1st,white,180,0-1,2026.01.09 16:41:45,0,0,,
k2f4x,https://www.chess.com/game/live/147818408944,80,0,cp,257,,2,1,1,1,22,Nxg5,f3g5,hxg5,h6g5,r2q1rk1/pbpnnpb1/1p2p2p/3pP1p1/3P4/2NB1NB1/PPP2PPP/R2Q1RK1 w - - 2 12,r2q1rk1/pbpnnpb1/1p2p2p/3pP1N1/3P4/2NB2B1/PPP2PPP/R2Q1RK1 b - - 0 12,h6g5,-132,-133,wolfgordon,k2f4x,black,180,1-0,2026.01.10 05:47:06,0,0,,
k2f4x,https://www.chess.com/game/live/147818408944,80,1,cp,130,,1,1,0,,58,Qf3,f5f3,Rxe5,g5e5,r2q4/p1p2k2/1p3n1b/3pBQr1/8/2NP4/PP3PPP/R5K1 w - - 1 30,r2q4/p1p2k2/1p3n1b/3pB1r1/8/2NP1Q2/PP3PPP/R5K1 b - - 2 30,g5e5,-572,454,wolfgordon,k2f4x,black,180,1-0,2026.01.10 05:47:06,0,0,,
k2f4x,https://www.chess.com/game/live/147838674922,83,0,cp,138,,1,5,1,17,32,b4,b2b4,f5,f6f5,rn1q1rk1/1b2n1b1/p2p1p1p/Pp1Pp1p1/4P3/4BN2/NP2BPPP/R2Q1RK1 w - - 0 17,rn1q1rk1/1b2n1b1/p2p1p1p/Pp1Pp1p1/1P2P3/4BN2/N3BPPP/R2Q1RK1 b - - 0 17,f6f5|e3b6|d8e8|f3g5|h6g5,32|38|80|0|76,-183,Hayden069420,k2f4x,black,180,1-0,2026.01.10 16:43:46,0,0,,
k2f4x,https://www.chess.com/game/live/147838674922,83,1,cp,144,,1,7,1,15,34,Rc1,a1c1,f5,f6f5,r2q1rk1/1b1nn1b1/p2p1p1p/Pp1Pp1p1/1P2P3/4BN2/N3BPPP/R2Q1RK1 w - - 1 18,r2q1rk1/1b1nn1b1/p2p1p1p/Pp1Pp1p1/1P2P3/4BN2/N3BPPP/2RQ1RK1 b - - 2 18,f6f5|f3d2|f5f4|e3b6|d7b6|a5b6|d8b6,-8|4|-18|-11|2|-29|0,-119,Hayden069420,k2f4x,black,180,1-0,2026.01.10 16:43:46,0,0,,
k2f4x,https://www.chess.com/game/live/147838674922,83,2,cp,196,,1,1,1,1,48,Bxg5,c1g5,fxg5,f6g5,1q6/1b1nnkb1/p2p1p2/Pp1Pp1p1/1P2P3/3Q1N2/N3BPP1/2B3K1 w - - 1 25,1q6/1b1nnkb1/p2p1p2/Pp1Pp1B1/1P2P3/3Q1N2/N3BPP1/6K1 b - - 0 25,f6g5,7,-220,Hayden069420,k2f4x,black,180,1-0,2026.01.10 16:43:46,0,0,,
k2f4x,https://www.chess.com/game/live/147818326934,79,0,cp,115,,1,23,1,19,19,Qc7,d8c7,dxe5,d4e5,r2qkb1r/pp1n1pp1/2p2n2/2Ppp2p/1P1P4/P3P2P/1B3PP1/RN1QK1NR b KQkq - 1 10,r3kb1r/ppqn1pp1/2p2n2/2Ppp2p/1P1P4/P3P2P/1B3PP1/RN1QK1NR w KQkq - 2 11,d4e5|d7e5|d1c2|g7g6|f2f4|e5d7|b1d2|f8g7|g1f3|a7a5|e1g1|e8g8|f3g5|a5b4|a3b4|a8a1|f1a1|f8e8|a1a3|d7f8|b2e5|e8e5|f4e5,38|41|34|49|44|44|44|38|33|39|36|42|30|25|39|29|40|40|41|47|69|50|64,-75,k2f4x,damir559,white,180,0-1,2026.01.10 05:43:14,0,0,,
k2f4x,https://www.chess.com/game/live/147818326934,79,1,cp,140,,1,9,1,3,35,Qd8,c7d8,Bc1,b2c1,2k1r3/ppqn1p2/2p2npb/2Pp3p/1P1P4/P1N1rP1P/1BQ1N1P1/R2K3R b - - 6 18,2kqr3/pp1n1p2/2p2npb/2Pp3p/1P1P4/P1N1rP1P/1BQ1N1P1/R2K3R w - - 7 19,b2c1|h5h4|h1e1|d8e7|a1b1|f6h5|b1b3|e7f6|c1e3,57|58|63|54|41|19|40|0|-13,-116,k2f4x,damir559,white,180,0-1,2026.01.10 05:43:14,0,0,,
k2f4x,https://www.chess.com/game/live/147818326934,79,2,cp,238,,2,21,1,5,41,b6,b7b6,Nb5,c3b5,2k1r3/pp1n1p2/2p2npb/2Pp3p/1P1P4/P1N1qP1P/2Q1N1P1/R2KR3 b - - 1 21,2k1r3/p2n1p2/1pp2npb/2Pp3p/1P1P4/P1N1qP1P/2Q1N1P1/R2KR3 w - - 0 22,c3b5|c8d8|b5a7|b6c5|b4c5|e8e6|c2c3|e3f2|a1b1|f6g8|a7c6|e6c6|c3a5|d8e7|a5b5|c6e6|c5c6|d7b6|b5c5|e7f6|b1b6,185|158|164|157|183|154|195|161|192|214|366|237|318|205|214|190|230|233|219|220|190,-67,k2f4x,damir559,white,180,0-1,2026.01.10 05:43:14,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,0,cp,219,,2,1,1,19,12,b4,b2b4,Bxa1,g7a1,rn1qk1nr/1bpp1pbp/pp2p1p1/8/P3P3/3P1N2/1PP1BPPP/RNBQ1RK1 w kq - 0 7,rn1qk1nr/1bpp1pbp/pp2p1p1/8/PP2P3/3P1N2/2P1BPPP/RNBQ1RK1 b kq - 0 7,g7a1,-182,-41,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,1,cp,345,,3,1,1,17,14,c4,c2c4,Bxa1,g7a1,rn1qk2r/1bppnpbp/pp2p1p1/8/PP2P3/3P1N2/2P1BPPP/RNBQ1RK1 w kq - 1 8,rn1qk2r/1bppnpbp/pp2p1p1/8/PPP1P3/3P1N2/4BPPP/RNBQ1RK1 b kq - 0 8,g7a1,-321,-16,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,2,cp,284,,2,13,1,11,20,Nc3,b1c3,cxb4,c5b4,rn1q1rk1/1b2npbp/pp1pp1p1/2p5/PPP1P3/3P1N2/RB2BPPP/1N1Q1RK1 w - - 0 11,rn1q1rk1/1b2npbp/pp1pp1p1/2p5/PPP1P3/2NP1N2/RB2BPPP/3Q1RK1 b - - 1 11,c5b4|c3b1|e6e5|b1d2|b8d7|h2h4|a6a5|h4h5|d7c5|d2b3|g6h5|b3c5|b6c5,-279|-275|-268|-262|-267|-255|-264|-255|-259|-256|-251|-270|-277,-10,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,3,cp,195,,1,3,1,1,28,exd5,e4d5,Bxd4,g7d4,rn1q1rk1/1b2npbp/1p4p1/p2p4/Pp1BP3/3P1N2/R3BPPP/1N1Q1RK1 w - - 0 15,rn1q1rk1/1b2npbp/1p4p1/p2P4/Pp1B4/3P1N2/R3BPPP/1N1Q1RK1 b - - 0 15,g7d4|f3d4|b7d5,-419|-415|-413,226,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,4,cp,270,,2,1,1,1,30,Be3,d4e3,Bxa2,d5a2,rn1q1rk1/4npbp/1p4p1/p2b4/Pp1B4/3P1N2/R3BPPP/1N1Q1RK1 w - - 0 16,rn1q1rk1/4npbp/1p4p1/p2b4/Pp6/3PBN2/R3BPPP/1N1Q1RK1 b - - 1 16,d5a2,-606,327,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,5,cp,152,,1,5,0,,48,Rc1,f1c1,Bh6,g7h6,2r2rk1/2q2pbp/1p4p1/p7/P2P4/1pN1PB2/3Q2PP/5RK1 w - - 3 25,2r2rk1/2q2pbp/1p4p1/p7/P2P4/1pN1PB2/3Q2PP/2R3K1 b - - 4 25,g7h6|g1h1|f8e8|d2b2|h6e3,-620|-681|-710|-760|-722,491,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,0,,
k2f4x,https://www.chess.com/game/live/147844062754,87,6,cp,106,,1,5,0,,50,Qb2,d2b2,Bh6,g7h6,2rr2k1/2q2pbp/1p4p1/p7/P2P4/1pN1PB2/3Q2PP/2R3K1 w - - 5 26,2rr2k1/2q2pbp/1p4p1/p7/P2P4/1pN1PB2/1Q4PP/2R3K1 b - - 6 26,g7h6|b2b3|h6e3|g1h1|e3c1,-710|-684|-697|-709|-697,518,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,1,48,5
k2f4x,https://www.chess.com/game/live/147844062754,87,7,cp,223,,2,5,0,,54,Nd5,c3d5,Rxc1+,c8c1,2rr2k1/5pbp/1p4p1/p7/Pq1P4/1pN1P3/1Q2B1PP/2R3K1 w - - 9 28,2rr2k1/5pbp/1p4p1/p2N4/Pq1P4/1p2P3/1Q2B1PP/2R3K1 b - - 10 28,c8c1|b2c1|b3b2|c1b1|d8d5,-776|-813|-802|-785|-796,579,ridvaneren,k2f4x,black,180,0-1,2026.01.10 19:08:01,0,1,48,5
k2f4x,https://www.chess.com/game/live/147856217902,88,0,cp,160,,1,1,1,1,29,exf4,e5f4,Nxf4,e2f4,2kr3r/pb1n1p1p/1pp2p2/4p3/3P1P2/2P3P1/PP2N1BP/2KR3R b - - 0 15,2kr3r/pb1n1p1p/1pp2p2/8/3P1p2/2P3P1/PP2N1BP/2KR3R w - - 0 16,e2f4,189,51,k2f4x,Dhawal2410,white,180,1-0,2026.01.11 02:38:56,0,0,,
k2f4x,https://www.chess.com/game/live/147856217902,88,1,cp,116,,1,1,1,3,57,Nd7,e5d7,Nxa7,c8a7,2N5/p4p1p/1p6/4n3/P3k2P/2P3P1/2K5/8 b - - 4 29,2N5/p2n1p1p/1p6/8/P3k2P/2P3P1/2K5/8 w - - 5 30,c8a7,-178,-269,k2f4x,Dhawal2410,white,180,1-0,2026.01.11 02:38:56,0,0,,
k2f4x,https://www.chess.com/game/live/147856217902,88,2,cp,540,,5,17,0,,101,Kb7,b6b7,Kb5,b4b5,8/8/1k6/8/1KP5/8/8/8 b - - 0 51,8/1k6/8/8/1KP5/8/8/8 w - - 1 52,b4b5|b7c7|b5c5|c7d7|c5b6|d7d6|c4c5|d6d7|c5c6|d7d8|b6b7|d8e7|b7b6|e7d6|c6c7|d6d5|c7c8q,519|516|523|519|506|508|535|499|625|517|0|518|516|515|511|710|512,0,k2f4x,Dhawal2410,white,180,1-0,2026.01.11 02:38:56,0,0,,
k2f4x,https://www.chess.com/game/live/147838337522,82,0,cp,110,,1,11,1,23,17,Ne7,g8e7,a4,a2a4,rn1qkbnr/5ppp/2p1p3/2Pp1b2/1B6/2N1P3/P4PPP/R2QKBNR b KQkq - 0 9,rn1qkb1r/4nppp/2p1p3/2Pp1b2/1B6/2N1P3/P4PPP/R2QKBNR w KQkq - 1 10,a2a4|b8d7|a4a5|e7g6|c3a4|d8f6|g1f3|d7c5|b4c5|f8c5|a4c5,-68|-96|-111|-61|-90|-79|-90|-80|-76|-81|-83,-188,k2f4x,Dudulica,white,180,1-0,2026.01.10 16:35:00,0,0,,
k2f4x,https://www.chess.com/game/live/147838337522,82,1,cp,795,,7,19,0,,41,Qe4,e7e4,Nxe4,c3e4,r3r1k1/4qpp1/2p2b1p/2Pp1Q2/1P3P2/2N1P3/6PP/2R1R1K1 b - - 0 21,r3r1k1/5pp1/2p2b1p/2Pp1Q2/1P2qP2/2N1P3/6PP/2R1R1K1 w - - 1 22,c3e4|e8e4|f5d7|e4e6|b4b5|d5d4|b5c6|d4e3|c6c7|e6e8|g2g3|g7g5|f4g5|h6g5|e1e2|f6e5|c1f1|f7f6|e2e3,555|576|557|596|618|619|601|641|617|662|622|665|668|635|674|660|647|735|801,-239,k2f4x,Dudulica,white,180,1-0,2026.01.10 16:35:00,0,0,,
k2f4x,https://www.chess.com/game/live/147838337522,82,2,cp,160,,1,1,1,1,45,cxb5,c6b5,Nxb5,c3b5,r3r1k1/5pp1/2p2b1p/1PP5/4pP2/2N1P3/6PP/2R1R1K1 b - - 0 23,r3r1k1/5pp1/5b1p/1pP5/4pP2/2N1P3/6PP/2R1R1K1 w - - 0 24,c3b5,183,7,k2f4x,Dudulica,white,180,1-0,2026.01.10 16:35:00,0,1,41,1
